subplot,plot,year,dens_m2,cv_hgt,mean_hgt,sp_richness,shannon_sp,evenness_sp,effective_numbers,dens_ha,CWM_shade,CWM_drought,clear_intensity,grndwrk_intensity,logging_trail_intensity,planting_intensity,anti_browsing_intensity,spruce_share,IV,IVmax_species,year_f,cv_hgt_pos,cv_hgt_present,active_regeneration,region,country,country_name,IV_coniferous,IV_deciduous,x,y,plot_id,disturbance_year,disturbance_severity,elevation,slope,aspect,dist_to_edge
11_18_179_1,18_179,2023,0.25,0,0.3,1,0,0,1,2500,4.45,1.75,1,0,0.4,0,0,1,1,piab,2023,1e-04,0,0,18,11,Germany,1,0,4248341.5813696,3160868.82087989,18_179,2020,0.980169892311096,353.824493408203,3.95824599266052,270,42
11_18_179_2,18_179,2023,0,0,0,0,0,0,1e-04,0,,,1,0,0.4,0,0,,,absp,2023,1e-04,0,0,18,11,Germany,0,0,4248341.93820635,3160888.57710701,18_179,2020,0.980169892311096,353.824493408203,3.95824599266052,270,42
11_18_179_3,18_179,2023,0.25,0,0.5,1,0,0,1,2500,4.45,1.75,1,0,0.4,0,0,1,1,piab,2023,1e-04,0,0,18,11,Germany,1,0,4248361.73767801,3160868.79509104,18_179,2020,0.980169892311096,353.824493408203,3.95824599266052,270,42
11_18_179_4,18_179,2023,0,0,0,0,0,0,1e-04,0,,,1,0,0.4,0,0,,,absp,2023,1e-04,0,0,18,11,Germany,0,0,4248341.93730938,3160848.70509245,18_179,2020,0.998665750026703,353.824493408203,11.3243064880371,214.9326171875,67
11_18_179_5,18_179,2023,0,0,0,0,0,0,1e-04,0,,,1,0,0.4,0,0,,,absp,2023,1e-04,0,0,18,11,Germany,0,0,4248321.78496797,3160868.68276895,18_179,2020,0.993531107902527,349.672821044922,3.95824599266052,270,67
11_18_180_1,18_180,2023,0,0,0,0,0,0,1e-04,0,,,1,0,0,0,0,,,absp,2023,1e-04,0,0,18,11,Germany,0,0,4247561.86910919,3161468.85661986,18_180,2020,1,389.947845458984,2.15759611129761,270,108
11_18_180_2,18_180,2023,0,0,0,0,0,0,1e-04,0,,,1,0,0,0,0,,,absp,2023,1e-04,0,0,18,11,Germany,0,0,4247561.58538483,3161448.74429236,18_180,2020,0.999999940395355,389.947845458984,5.97196483612061,200.001251220703,85
11_18_180_3,18_180,2023,0,0,0,0,0,0,1e-04,0,,,1,0,0,0,0,,,absp,2023,1e-04,0,0,18,11,Germany,0,0,4247581.69600304,3161468.06260233,18_180,2020,1,389.947845458984,2.15759611129761,270,108
11_18_180_4,18_180,2023,0,0,0,0,0,0,1e-04,0,,,1,0,0,0,0,,,absp,2023,1e-04,0,0,18,11,Germany,0,0,4247541.83825205,3161468.84689072,18_180,2020,1,387.687347412109,2.15759611129761,270,95
11_18_180_5,18_180,2023,0,0,0,0,0,0,1e-04,0,,,1,0,0,0,0,,,absp,2023,1e-04,0,0,18,11,Germany,0,0,4247561.8920249,3161488.68999507,18_180,2020,1,389.947845458984,2.15759611129761,270,108
11_18_182_1,18_182,2023,0.25,0,0.5,1,0,0,1,2500,4.45,1.75,1,0,0,0,0,1,1,piab,2023,1e-04,0,0,18,11,Germany,1,0,4292861.81507166,3101888.70399104,18_182,2018,0.999997675418854,415.353210449219,12.1897392272949,90,90
11_18_182_2,18_182,2023,0.5,0.707106781186548,0.6,2,0.693147180559945,1,2,5000,3.195,1.655,1,0,0,0,0,0.5,0.625,besp,2023,0.707106781186548,1,0,18,11,Germany,0.375,0.625,4292881.79199953,3101888.73816493,18_182,2018,0.999997675418854,415.353210449219,12.1897392272949,90,90
11_18_182_3,18_182,2023,0,0,0,0,0,0,1e-04,0,,,1,0,0,0,0,,,absp,2023,1e-04,0,0,18,11,Germany,0,0,4292841.73124273,3101888.75148162,18_182,2018,0.999960839748383,428.314422607422,12.1897392272949,90,67
11_18_182_4,18_182,2023,0.5,0.848528137423857,0.75,2,0.693147180559945,1,2,5000,2.955,2.03,1,0,0,0,0,0.5,0.65,lade,2023,0.848528137423857,1,0,18,11,Germany,1,0,4292861.8105355,3101908.80334523,18_182,2018,0.99998551607132,415.353210449219,11.159553527832,106.328979492188,95
11_18_182_5,18_182,2023,0,0,0,0,0,0,1e-04,0,,,1,0,0,0,0,,,absp,2023,1e-04,0,0,18,11,Germany,0,0,4292861.86533104,3101868.6053477,18_182,2018,0.999983966350555,415.353210449219,12.1897392272949,90,60
11_18_183_1,18_183,2023,0,0,0,0,0,0,1e-04,0,,,0.6,0,0.2,0,0,,,absp,2023,1e-04,0,0,18,11,Germany,0,0,4292421.90056336,3102088.82481279,18_183,2018,0.999940872192383,407.425720214844,10.6387596130371,348.003997802734,60
11_18_183_2,18_183,2023,0.5,0,0.9,1,0,0,1,5000,3.73,2.75,0.6,0,0.2,0,0,0,1,acps,2023,1e-04,0,0,18,11,Germany,0,1,4292421.7279481,3102108.67684199,18_183,2018,0.999940872192383,407.425720214844,10.6387596130371,348.003997802734,60
11_18_183_3,18_183,2023,0.5,0,0.5,1,0,0,1,5000,2.075,2.12,0.6,0,0.2,0,0,0,1,sasp,2023,1e-04,0,0,18,11,Germany,0,1,4292421.80787586,3102068.77471118,18_183,2018,0.999770939350128,407.425720214844,1.44505631923676,270,60
11_18_183_4,18_183,2023,0,0,0,0,0,0,1e-04,0,,,0.6,0,0.2,0,0,,,absp,2023,1e-04,0,0,18,11,Germany,0,0,4292441.81854415,3102088.72182765,18_183,2018,0.998427093029022,408.939300537109,1.44505631923676,270,30
11_18_183_5,18_183,2023,0,0,0,0,0,0,1e-04,0,,,0.6,0,0.2,0,0,,,absp,2023,1e-04,0,0,18,11,Germany,0,0,4292401.78546189,3102088.76520862,18_183,2018,0.999921321868896,407.425720214844,11.1753950119019,360,90
11_18_184_1,18_184,2023,2.75,0,0.9,1,0,0,1,27500,1.94,1.56,1,0,0,0.4,0,0,1,besp,2023,1e-04,0,0.2,18,11,Germany,0,1,4285561.66807088,3097468.7063879,18_184,2020,0.99999862909317,467.336578369141,6.97542142868042,219.920394897461,42
11_18_184_2,18_184,2023,0.5,0,0.9,1,0,0,1,5000,1.94,1.56,1,0,0,0.4,0,0,1,besp,2023,1e-04,0,0.2,18,11,Germany,0,1,4285541.74436768,3097468.69496614,18_184,2020,0.99999862909317,467.336578369141,6.97542142868042,219.920394897461,42
11_18_184_3,18_184,2023,0,0,0,0,0,0,1e-04,0,,,1,0,0,0.4,0,,,absp,2023,1e-04,0,0.2,18,11,Germany,0,0,4285561.79256985,3097448.70400463,18_184,2020,0.99999862909317,467.336578369141,6.97542142868042,219.920394897461,42
11_18_184_4,18_184,2023,0.75,1.16749180270142,2.13333333333333,3,1.09861228866811,1,3,7500,2.87333333333333,2.09333333333333,1,0,0,0.4,0,0.333333333333333,0.557291666666667,algl,2023,1.16749180270142,1,0.2,18,11,Germany,0.442708333333333,0.557291666666667,4285581.80282503,3097468.72526698,18_184,2020,0.999990880489349,467.336578369141,6.19413471221924,180,67
11_18_184_5,18_184,2023,0,0,0,0,0,0,1e-04,0,,,1,0,0,0.4,0,,,absp,2023,1e-04,0,0.2,18,11,Germany,0,0,4285561.75588951,3097488.7941708,18_184,2020,0.999995946884155,467.336578369141,5.32523107528687,270,30
11_18_185_1,18_185,2023,0.25,0,0.7,1,0,0,1,2500,2.73,2.11,1,0,0,0,0,0,1,soau,2023,1e-04,0,0,18,11,Germany,0,1,4288841.7977354,3088748.75671776,18_185,2020,0.999991893768311,503.999298095703,20.1102409362793,7.44319486618042,120
11_18_185_2,18_185,2023,0,0,0,0,0,0,1e-04,0,,,1,0,0,0,0,,,absp,2023,1e-04,0,0,18,11,Germany,0,0,4288821.74123872,3088748.75811464,18_185,2020,0.999988257884979,506.963012695313,19.9133415222168,7.52363061904907,124
11_18_185_3,18_185,2023,0.25,0,0.9,1,0,0,1,2500,2.78,2.62,1,0,0,0,0,0,1,psme,2023,1e-04,0,0,18,11,Germany,1,0,4288841.78308543,3088768.78574924,18_185,2020,0.99990451335907,503.999298095703,2.82784056663513,90,90
11_18_185_4,18_185,2023,0,0,0,0,0,0,1e-04,0,,,1,0,0,0,0,,,absp,2023,1e-04,0,0,18,11,Germany,0,0,4288841.523682,3088728.64188446,18_185,2020,0.999985337257385,525.901000976563,20.0855903625488,6.83322715759277,134
11_18_185_5,18_185,2023,0,0,0,0,0,0,1e-04,0,,,1,0,0,0,0,,,absp,2023,1e-04,0,0,18,11,Germany,0,0,4288861.8523302,3088748.67114204,18_185,2020,0.999991893768311,503.999298095703,20.1102409362793,7.44319486618042,120
11_19_101_1,19_101,2023,0,0,0,0,0,0,1e-04,0,,,0.8,0.2,0.2,0,0,,,absp,2023,1e-04,0,0,19,11,Germany,0,0,4513041.78396025,3227818.76100933,19_101,2018,0.603546321392059,71.8939590454102,3.9342474937439,63.3610420227051,42
11_19_101_2,19_101,2023,0,0,0,0,0,0,1e-04,0,,,0.8,0.2,0.2,0,0,,,absp,2023,1e-04,0,0,19,11,Germany,0,0,4513021.82304731,3227818.72116052,19_101,2018,0.948754966259003,72.6209564208984,0.694197356700897,360,60
11_19_101_3,19_101,2023,0,0,0,0,0,0,1e-04,0,,,0.8,0.2,0.2,0,0,,,absp,2023,1e-04,0,0,19,11,Germany,0,0,4513041.7863266,3227798.76405547,19_101,2018,0.547134459018707,72.6209564208984,2.23891615867615,37.9344902038574,42
11_19_101_4,19_101,2023,0,0,0,0,0,0,1e-04,0,,,0.8,0.2,0.2,0,0,,,absp,2023,1e-04,0,0,19,11,Germany,0,0,4513061.77478996,3227818.74272836,19_101,2018,0.511964082717896,67.082405090332,5.249107837677,41.9994773864746,42
11_19_101_5,19_101,2023,0,0,0,0,0,0,1e-04,0,,,0.8,0.2,0.2,0,0,,,absp,2023,1e-04,0,0,19,11,Germany,0,0,4513041.8061951,3227838.7343527,19_101,2018,0.603546321392059,71.8939590454102,3.9342474937439,63.3610420227051,42
11_19_102_1,19_102,2023,0.75,0,1.7,1,0,0,1,7500,1.67,4.34,1,1,0,1,0,0,1,pisy,2023,1e-04,0,0.5,19,11,Germany,1,0,4508121.78602636,3225098.77204843,19_102,2018,0.999998152256012,110.606758117676,1.78217720985413,196.33349609375,42
11_19_102_2,19_102,2023,0,0,0,0,0,0,1e-04,0,,,1,1,0,1,0,,,absp,2023,1e-04,0,0.5,19,11,Germany,0,0,4508121.76793533,3225078.75338892,19_102,2018,0.999798357486725,110.606758117676,0.810607433319092,270,30
11_19_102_3,19_102,2023,0.25,0,1.7,1,0,0,1,2500,1.67,4.34,1,1,0,1,0,0,1,pisy,2023,1e-04,0,0.5,19,11,Germany,1,0,4508101.80593085,3225098.71922908,19_102,2018,0.999995946884155,110.606758117676,2.01926755905151,180,30
11_19_102_4,19_102,2023,0.25,0,1.7,1,0,0,1,2500,1.67,4.34,1,1,0,1,0,0,1,pisy,2023,1e-04,0,0.5,19,11,Germany,1,0,4508121.81037871,3225118.75544861,19_102,2018,0.999994218349457,112.722206115723,1.71430313587189,176.079544067383,30
11_19_102_5,19_102,2023,0.5,0,1.7,1,0,0,1,5000,1.67,4.34,1,1,0,1,0,0,1,pisy,2023,1e-04,0,0.5,19,11,Germany,1,0,4508141.80601865,3225098.70975249,19_102,2018,0.999991059303284,111.455680847168,1.20159685611725,204.656875610352,42
11_19_103_1,19_103,2023,0,0,0,0,0,0,1e-04,0,,,1,0,0,0,0,,,absp,2023,1e-04,0,0,19,11,Germany,0,0,4507681.80268276,3224918.7189702,19_103,2018,0.482235938310623,100.329277038574,1.74607253074646,244.598327636719,42
11_19_103_2,19_103,2023,0,0,0,0,0,0,1e-04,0,,,1,0,0,0,0,,,absp,2023,1e-04,0,0,19,11,Germany,0,0,4507681.80192699,3224898.78705586,19_103,2018,0.554360210895538,100.329277038574,1.37987577915192,270,42
11_19_103_3,19_103,2023,0,0,0,0,0,0,1e-04,0,,,1,0,0,0,0,,,absp,2023,1e-04,0,0,19,11,Germany,0,0,4507681.68954802,3224938.7361441,19_103,2018,0.482235938310623,100.329277038574,1.74607253074646,244.598327636719,42
11_19_103_4,19_103,2023,0,0,0,0,0,0,1e-04,0,,,1,0,0,0,0,,,absp,2023,1e-04,0,0,19,11,Germany,0,0,4507661.75225672,3224918.71124736,19_103,2018,0.482235938310623,100.329277038574,1.74607253074646,244.598327636719,42
11_19_103_5,19_103,2023,0,0,0,0,0,0,1e-04,0,,,1,0,0,0,0,,,absp,2023,1e-04,0,0,19,11,Germany,0,0,4507701.80532138,3224918.71903244,19_103,2019,0.513503730297089,100.329277038574,0.946756541728973,180,30
11_19_104_1,19_104,2023,0,0,0,0,0,0,1e-04,0,,,1,0,0.2,0,0,,,absp,2023,1e-04,0,0,19,11,Germany,0,0,4507321.9491219,3224738.80827955,19_104,2018,0.543361902236939,95.1800765991211,0.996728241443634,180,42
11_19_104_2,19_104,2023,0,0,0,0,0,0,1e-04,0,,,1,0,0.2,0,0,,,absp,2023,1e-04,0,0,19,11,Germany,0,0,4507321.82772803,3224758.61180114,19_104,2018,0.543361902236939,95.1800765991211,0.996728241443634,180,42
11_19_104_3,19_104,2023,0,0,0,0,0,0,1e-04,0,,,1,0,0.2,0,0,,,absp,2023,1e-04,0,0,19,11,Germany,0,0,4507341.81127514,3224738.75054329,19_104,2018,0.265558242797852,95.1800765991211,0.883373439311981,182.264236450195,42
11_19_104_4,19_104,2023,0,0,0,0,0,0,1e-04,0,,,1,0,0.2,0,0,,,absp,2023,1e-04,0,0,19,11,Germany,0,0,4507321.81412794,3224718.67807313,19_104,2018,0.441969960927963,94.1361999511719,0.996728241443634,180,42
11_19_104_5,19_104,2023,0,0,0,0,0,0,1e-04,0,,,1,0,0.2,0,0,,,absp,2023,1e-04,0,0,19,11,Germany,0,0,4507301.71246478,3224738.6638733,19_104,2018,0.543361902236939,95.1800765991211,0.996728241443634,180,42
11_19_105_1,19_105,2023,0,0,0,0,0,0,1e-04,0,,,1,0,0,0,0,,,absp,2023,1e-04,0,0,19,11,Germany,0,0,4522361.83362043,3218498.78403147,19_105,2020,0.99996542930603,106.246978759766,0.930407106876373,78.6903762817383,95
11_19_105_2,19_105,2023,0,0,0,0,0,0,1e-04,0,,,1,0,0,0,0,,,absp,2023,1e-04,0,0,19,11,Germany,0,0,4522381.75684109,3218498.71082262,19_105,2020,0.99996542930603,106.246978759766,0.930407106876373,78.6903762817383,95
11_19_105_3,19_105,2023,2.5,0.73639972798649,1.17,4,1.50478828368119,1.08547529722733,4.50320012840204,25000,1.937,2.72,1,0,0,0,0,0,0.546153846153846,besp,2023,0.73639972798649,1,0,19,11,Germany,0.265384615384615,0.734615384615385,4522361.65752967,3218478.65978542,19_105,2020,0.999988734722137,106.246978759766,1.04565691947937,90,67
11_19_105_4,19_105,2023,0,0,0,0,0,0,1e-04,0,,,1,0,0,0,0,,,absp,2023,1e-04,0,0,19,11,Germany,0,0,4522341.68534515,3218498.46314999,19_105,2020,0.999884009361267,107.342109680176,1.01688754558563,63.7889938354492,95
11_19_105_5,19_105,2023,0.25,0,1.2,1,0,0,1,2500,2.22,2.85,1,0,0,0,0,0,1,potr,2023,1e-04,0,0,19,11,Germany,0,1,4522361.82418672,3218518.8147257,19_105,2020,0.999926745891571,106.195533752441,0.670973539352417,74.2197189331055,108
11_19_106_1,19_106,2023,0,0,0,0,0,0,1e-04,0,,,1,0,0,0,1,,,absp,2023,1e-04,0,0.5,19,11,Germany,0,0,4504421.83613923,3222338.73613747,19_106,2018,0.988071620464325,84.2702407836914,2.60215139389038,127.490905761719,42
11_19_106_2,19_106,2023,0,0,0,0,0,0,1e-04,0,,,1,0,0,0,1,,,absp,2023,1e-04,0,0.5,19,11,Germany,0,0,4504421.80437473,3222318.76777949,19_106,2018,0.997941553592682,83.2761077880859,3.68925380706787,115.403610229492,42
11_19_106_3,19_106,2023,0.5,0,0.7,2,0.693147180559945,1,2,5000,3.575,2.6925,1,0,0,0,1,0,0.5,fasy,2023,1e-04,0,0.5,19,11,Germany,0,1,4504421.82306886,3222358.69990066,19_106,2018,0.988071620464325,84.2702407836914,2.60215139389038,127.490905761719,42
11_19_106_4,19_106,2023,0.25,0,5,1,0,0,1,2500,1.72,4.11,1,0,0,0,1,0,1,rops,2023,1e-04,0,0.5,19,11,Germany,0,1,4504441.81485378,3222338.67807054,19_106,2018,0.988071620464325,84.2702407836914,2.60215139389038,127.490905761719,42
11_19_106_5,19_106,2023,2.5,0.270692384412346,2.48,3,1.27985422583367,1.16497352071793,3.59611546662432,25000,3.017,2.113,1,0,0,0,1,0,0.668548387096774,soau,2023,0.270692384412346,1,0.5,19,11,Germany,0,1,4504401.78084809,3222338.75930364,19_106,2018,0.907761514186859,84.2702407836914,0.949240207672119,180,30
11_19_107_1,19_107,2023,0.75,0.203770683243397,0.566666666666667,2,0.636514168294813,0.918295834054489,1.88988157484231,7500,2.37666666666667,2.85333333333333,1,0,0,0,0,0,0.627450980392157,soau,2023,0.203770683243397,1,0,19,11,Germany,0.372549019607843,0.627450980392157,4509881.86957167,3202998.75255087,19_107,2018,0.761723637580872,132.957397460938,6.36110943717902e-15,270,60
11_19_107_2,19_107,2023,4.25,0,1.2,1,0,0,1,42500,2.73,2.11,1,0,0,0,0,0,1,soau,2023,1e-04,0,0,19,11,Germany,0,1,4509901.75575821,3202998.70956228,19_107,2018,0.761723637580872,132.957397460938,6.36110943717902e-15,270,60
11_19_107_3,19_107,2023,0.5,0,0.9,1,0,0,1,5000,2.73,2.11,1,0,0,0,0,0,1,soau,2023,1e-04,0,0,19,11,Germany,0,1,4509881.85274106,3202978.74820493,19_107,2018,0.761723637580872,132.957397460938,6.36110943717902e-15,270,60
11_19_107_4,19_107,2023,6,0.497285830169665,1.34166666666667,2,0.802818782037964,1.15822267557869,2.23182309315331,60000,2.70666666666667,2.25583333333333,1,0,0,0,0,0,0.873188405797102,soau,2023,0.497285830169665,1,0,19,11,Germany,0,1,4509861.79661664,3202998.71452854,19_107,2018,0.789160132408142,132.957397460938,0.115694142878056,90,67
11_19_107_5,19_107,2023,4.75,1.4572054666712,0.973684210526316,2,0.336495757583516,0.485460760745913,1.40003292973449,47500,2.64684210526316,2.05210526315789,1,0,0,0,0,0,0.677098150782361,soau,2023,1.4572054666712,1,0,19,11,Germany,0,1,4509881.76212462,3203018.77236647,19_107,2018,0.730199277400971,132.957397460938,0.0307595264166594,360,42
11_19_108_1,19_108,2023,1.5,0.45106563559249,0.85,2,0.693147180559945,1,2,15000,2.13,3.6625,1,0.8,0,0.8,0,0,0.602941176470588,pisy,2023,0.45106563559249,1,0.4,19,11,Germany,0.602941176470588,0.397058823529412,4505221.75029963,3209698.7328229,19_108,2018,0.999780178070068,147.077789306641,6.36110943717902e-15,90,60
11_19_108_2,19_108,2023,1.75,0.120261423230209,0.942857142857143,2,0.410116318288409,0.591672778582327,1.50699306577254,17500,1.67714285714286,4.30714285714286,1,0.8,0,0.8,0,0,0.837662337662338,pisy,2023,0.120261423230209,1,0.4,19,11,Germany,0.837662337662338,0.162337662337662,4505201.8030937,3209698.73571667,19_108,2018,0.999780178070068,147.077789306641,6.36110943717902e-15,90,60
11_19_108_3,19_108,2023,1.5,0.489897948556636,1.5,1,0.450561208866305,0,1.5691925832142,15000,1.67,4.34,1,0.8,0,0.8,0,0,1,pisy,2023,0.489897948556636,1,0.4,19,11,Germany,1,0,4505241.7095148,3209698.72848742,19_108,2018,0.999963045120239,147.077789306641,2.35954284667969,270,90
11_19_108_4,19_108,2023,3.25,0,1.2,1,0,0,1,32500,1.67,4.34,1,0.8,0,0.8,0,0,1,pisy,2023,1e-04,0,0.4,19,11,Germany,1,0,4505221.78945001,3209718.73353185,19_108,2018,0.999969363212585,147.077789306641,1.82490456104279,1.90833283962404e-13,60
11_19_108_5,19_108,2023,0.5,0,1.2,1,0,0,1,5000,2.59,2.985,1,0.8,0,0.8,0,0,1,qusp,2023,1e-04,0,0.4,19,11,Germany,0,1,4505221.72497791,3209678.68076235,19_108,2018,0.999780178070068,147.077789306641,6.36110943717902e-15,90,60
11_19_109_1,19_109,2023,2,0.192006144294928,0.775,4,1.32088834314932,0.952819531114783,3.74674829750099,20000,1.99,3.103125,1,0,0,0,0,0,0.356854838709677,pisy,2023,0.192006144294928,1,0,19,11,Germany,0.356854838709677,0.643145161290323,4505341.82168134,3210078.71469566,19_109,2018,0.852038621902466,147.496658325195,3.00389766693115,270,42
11_19_109_2,19_109,2023,0.25,0,0.7,1,0,0,1,2500,2.59,2.985,1,0,0,0,0,0,1,qusp,2023,1e-04,0,0,19,11,Germany,0,1,4505321.79221707,3210078.74725549,19_109,2018,0.852038621902466,147.496658325195,3.00389766693115,270,42
11_19_109_3,19_109,2023,0,0,0,0,0,0,1e-04,0,,,1,0,0,0,0,,,absp,2023,1e-04,0,0,19,11,Germany,0,0,4505361.77051135,3210078.74056454,19_109,2018,0.812580645084381,150.645217895508,3.00389766693115,270,60
11_19_109_4,19_109,2023,0.5,0,0.7,1,0,0,1,5000,4.56,2.4,1,0,0,0,0,0,1,fasy,2023,1e-04,0,0,19,11,Germany,0,1,4505341.72048352,3210058.6883944,19_109,2018,0.995275616645813,147.496658325195,3.85980868339539,221.569396972656,30
11_19_109_5,19_109,2023,0,0,0,0,0,0,1e-04,0,,,1,0,0,0,0,,,absp,2023,1e-04,0,0,19,11,Germany,0,0,4505341.80038791,3210098.79384347,19_109,2018,0.793369889259338,147.496658325195,3.04831075668335,277.566986083984,60
11_19_110_1,19_110,2023,0,0,0,0,0,0,1e-04,0,,,1,0,0,0,0,,,absp,2023,1e-04,0,0,19,11,Germany,0,0,4497781.80958675,3212878.76952376,19_110,2018,0.578189194202423,153.321578979492,1.07883107662201,270,42
11_19_110_2,19_110,2023,0,0,0,0,0,0,1e-04,0,,,1,0,0,0,0,,,absp,2023,1e-04,0,0,19,11,Germany,0,0,4497781.77499842,3212858.70206815,19_110,2018,0.560062825679779,153.321578979492,1.07883107662201,270,60
11_19_110_3,19_110,2023,0.25,0,1.2,1,0,0,1,2500,1.67,4.34,1,0,0,0,0,0,1,pisy,2023,1e-04,0,0,19,11,Germany,1,0,4497761.79737916,3212878.55470233,19_110,2018,0.560062825679779,153.321578979492,1.07883107662201,270,60
11_19_110_4,19_110,2023,0,0,0,0,0,0,1e-04,0,,,1,0,0,0,0,,,absp,2023,1e-04,0,0,19,11,Germany,0,0,4497801.82922695,3212878.66678508,19_110,2018,0.67051512002945,153.321578979492,0,90,42
11_19_110_5,19_110,2023,0,0,0,0,0,0,1e-04,0,,,1,0,0,0,0,,,absp,2023,1e-04,0,0,19,11,Germany,0,0,4497781.83129112,3212898.70412799,19_110,2018,0.578189194202423,153.321578979492,1.07883107662201,270,42
11_19_111_1,19_111,2023,0,0,0,0,0,0,1e-04,0,,,1,0,0.2,0,0,,,absp,2023,1e-04,0,0,19,11,Germany,0,0,4497441.80135917,3212658.7475728,19_111,2018,0.76169627904892,155.61442565918,1.34731101989746,34.8495140075684,42
11_19_111_2,19_111,2023,0,0,0,0,0,0,1e-04,0,,,1,0,0.2,0,0,,,absp,2023,1e-04,0,0,19,11,Germany,0,0,4497441.78329367,3212678.64501858,19_111,2018,0.845784425735474,155.61442565918,0.451344132423401,90,30
11_19_111_3,19_111,2023,0.25,0,5,1,0,0,1,2500,1.67,4.34,1,0,0.2,0,0,0,1,pisy,2023,1e-04,0,0,19,11,Germany,1,0,4497421.82018523,3212658.74346929,19_111,2018,0.754692554473877,155.61442565918,1.42426180839539,2.54444387651556e-13,30
11_19_111_4,19_111,2023,0,0,0,0,0,0,1e-04,0,,,1,0,0.2,0,0,,,absp,2023,1e-04,0,0,19,11,Germany,0,0,4497441.7723526,3212638.68811826,19_111,2018,0.959969341754913,157.106216430664,1.7892986536026,51.8405151367188,30
11_19_111_5,19_111,2023,0,0,0,0,0,0,1e-04,0,,,1,0,0.2,0,0,,,absp,2023,1e-04,0,0,19,11,Germany,0,0,4497461.80892473,3212658.68786624,19_111,2018,0.765217423439026,155.14176940918,0.901295185089111,58.6808280944824,42
11_19_112_4,19_112,2023,0.75,0,0.5,1,0,0,1,7500,1.94,1.56,1,0.8,0,0.6,1,0,1,besp,2023,1e-04,0,0.8,19,11,Germany,0,1,4494161.73233396,3209458.77423596,19_112,2017,0.545760631561279,140.847930908203,3.36365056037903,270,0
11_19_112_1,19_112,2023,4.75,0.39002943167162,0.794736842105263,4,1.19190388792254,0.859776914161063,3.29334540286513,47500,2.2,2.36052631578947,1,0.8,0,0.6,1,0,0.445451376786337,besp,2023,0.39002943167162,1,0.8,19,11,Germany,0.0857441617288254,0.914255838271175,4494161.7852938,3209438.66162016,19_112,2019,0.98667311668396,140.847930908203,3.36144590377808,302.283111572266,30
11_19_112_2,19_112,2023,0,0,0,0,0,0,1e-04,0,,,1,0.8,0,0.6,1,,,absp,2023,1e-04,0,0.8,19,11,Germany,0,0,4494161.82504367,3209418.72019099,19_112,2019,0.999505281448364,142.18310546875,2.54226803779602,314.954986572266,60
11_19_112_3,19_112,2023,3,0.461130134815914,1.11666666666667,2,0.679193265991526,0.979868756651153,1.97228598008191,30000,2.05333333333333,3.77541666666667,1,0.8,0,0.6,1,0,0.525497512437811,qusp,2023,0.461130134815914,1,0.8,19,11,Germany,0.474502487562189,0.525497512437811,4494141.79694681,3209438.76427946,19_112,2019,0.994003713130951,137.321472167969,4.01499032974243,314.971527099609,30
11_19_112_5,19_112,2023,2.25,0.30080202133309,2.27777777777778,2,0.964962923007428,1.39214722366453,2.62469033904626,22500,2.71444444444444,2.20722222222222,1,0.8,0,0.6,1,0,0.902981029810298,soau,2023,0.30080202133309,1,0.8,19,11,Germany,0,1,4494181.95038418,3209438.7035253,19_112,2019,0.98667311668396,140.847930908203,3.36144590377808,302.283111572266,30
11_19_113_1,19_113,2023,0.5,0,0.9,1,0,0,1,5000,1.67,4.34,1,0.2,0,0.2,0,0,1,pisy,2023,1e-04,0,0.1,19,11,Germany,1,0,4494381.80198878,3209758.66381006,19_113,2018,0.834705471992493,136.894271850586,1.02111995220184,360,30
11_19_113_2,19_113,2023,0.25,0,0.3,1,0,0,1,2500,2.59,2.985,1,0.2,0,0.2,0,0,1,qusp,2023,1e-04,0,0.1,19,11,Germany,0,1,4494361.86909776,3209758.68124463,19_113,2018,0.835424244403839,136.894271850586,0.792432129383087,348.874267578125,30
11_19_113_3,19_113,2023,3.25,0.320094661123814,0.784615384615385,4,1.03176711135054,0.744262647448874,2.80602000592609,32500,2.41384615384615,2.64961538461538,1,0.2,0,0.2,0,0,0.660633484162896,soau,2023,0.320094661123814,1,0.1,19,11,Germany,0.188914027149321,0.811085972850679,4494381.78409671,3209738.74132242,19_113,2018,0.834705471992493,136.894271850586,1.02111995220184,360,30
11_19_113_4,19_113,2023,1.75,0,0.7,1,0,0,1,17500,2.73,2.11,1,0.2,0,0.2,0,0,1,soau,2023,1e-04,0,0.1,19,11,Germany,0,1,4494401.80913856,3209758.69400806,19_113,2018,0.866829335689545,136.894271850586,1.02111995220184,360,30
11_19_113_5,19_113,2023,2,0.427617987059879,0.5,2,0.693147180559945,1,2,20000,3.25,1.98,1,0.2,0,0.2,0,0,0.6,besp,2023,0.427617987059879,1,0.1,19,11,Germany,0,1,4494381.64722082,3209778.77961845,19_113,2018,0.791212320327759,136.894271850586,0,90,42
