subplot,plot,year,dens_m2,cv_hgt,mean_hgt,sp_richness,shannon_sp,evenness_sp,effective_numbers,dens_ha,pre_dist_trees_n,area_m2,pre_dist_dens_ha,time_snc_full_disturbance,disturbance_year,forest_year,disturbance_length,CWM_shade,CWM_drought,clear_intensity,grndwrk_intensity,logging_trail_intensity,planting_intensity,anti_browsing_intensity,spruce_share,IV,IVmax_species,year_f,cv_hgt_pos,cv_hgt_present,active_regeneration,region,country,country_name,IV_coniferous,IV_deciduous,x,y,plot_id,slope,aspect
14_13_143_3,13_143,2023,0,0,0,0,0,0,1e-04,0,,,,,,,,,,1,0,0,0,0,,,absp,2023,1e-04,0,0,13,14,Austria,0,0,4712222.43681422,2874092.04888707,13_143,3.99674752392317,243.102831481597
14_13_143_4,13_143,2023,0,0,0,0,0,0,1e-04,0,,,,,,,,,,1,0,0,0,0,,,absp,2023,1e-04,0,0,13,14,Austria,0,0,4712221.6987833,2874132.24942124,13_143,4.10957513439902,244.100515759095
14_13_143_5,13_143,2023,0,0,0,0,0,0,1e-04,0,,,,,,,,,,1,0,0,0,0,,,absp,2023,1e-04,0,0,13,14,Austria,0,0,4712201.47824078,2874112.39787817,13_143,3.99674752392317,243.102831481597
14_13_144_1,13_144,2023,0.75,0,0.9,1,0,0,1,7500,,,,,,,,2.16,2.24,1,0,0,0,0,0,1,saca,2023,1e-04,0,0,13,14,Austria,0,1,4719741.89845474,2859292.10669272,13_144,4.30267489639269,39.9155269855855
14_13_144_2,13_144,2023,3,0.23094010767585,1.125,3,0.721463686692512,0.656704548214339,2.05744245895607,30000,,,,,,,,2.35916666666667,2.54333333333333,1,0,0,0,0,0.333333333333333,0.775,potr,2023,0.23094010767585,1,0,13,14,Austria,0.0527777777777778,0.947222222222222,4719722.56395419,2859292.36385471,13_144,4.30267489639269,39.9155269855855
14_13_144_3,13_144,2023,3.5,0.229702894115884,1.37857142857143,3,0.89820533970415,0.817581733764401,2.45519291769306,35000,,,,,,,,2.03071428571429,2.09857142857143,1,0,0,0,0,0,0.478534418948927,besp,2023,0.229702894115884,1,0,13,14,Austria,0.0538490007401924,0.946150999259807,4719741.86461202,2859272.56399342,13_144,4.30267489639269,39.9155269855855
14_13_144_4,13_144,2023,3.25,0.441285808143104,0.823076923076923,3,1.01233083910317,0.92146324007577,2.752008033188,32500,,,,,,,,1.98307692307692,2.24923076923077,1,0,0,0,0,0,0.567217828900072,besp,2023,0.441285808143104,1,0,13,14,Austria,0.123652048885694,0.876347951114306,4719741.74267346,2859312.31451907,13_144,4.30267489639269,39.9155269855855
14_13_144_5,13_144,2023,0.25,0,0.7,1,0,0,1,2500,,,,,,,,1.94,1.56,1,0,0,0,0,0,1,besp,2023,1e-04,0,0,13,14,Austria,0,1,4719762.05974934,2859292.12912721,13_144,4.30267489639269,39.9155269855855
14_13_145_1,13_145,2023,5,0.306592062618576,1.48,4,0.708346577706172,0.510964047443681,2.03063099089059,50000,,,,,,,,2.1885,1.752,1,0,0,0.6,1,0.25,0.85945945945946,besp,2023,0.306592062618576,1,0.8,13,14,Austria,0.107094594594595,0.892905405405406,4719760.94674624,2858874.00318399,13_145,0.502423970970135,31.9021347329976
14_13_145_2,13_145,2023,0.75,0.266469355010597,0.433333333333333,3,1.09861228866811,1,3,7500,,,,,,,,3.06666666666667,2.325,1,0,0,0.6,1,0.333333333333333,0.358974358974359,piab,2023,0.266469355010597,1,0.8,13,14,Austria,0.358974358974359,0.641025641025641,4719781.08038109,2858871.18666596,13_145,0.502423970970135,31.9021347329976
14_13_145_3,13_145,2023,2.5,0.131761569173682,1.6,2,0.500402423538188,0.721928094887362,1.64938488846612,25000,,,,,,,,1.984,1.696,1,0,0,0.6,1,0,0.825,besp,2023,0.131761569173682,1,0.8,13,14,Austria,0,1,4719761.62306851,2858892.2818439,13_145,0.502423970970135,31.9021347329976
14_13_145_4,13_145,2023,4.5,0.206115647466947,0.6,3,0.854414981600184,0.777722032070135,2.34999918559382,45000,,,,,,,,2.17333333333333,1.83833333333333,1,0,0,0.6,1,0,0.601851851851852,besp,2023,0.206115647466947,1,0.8,13,14,Austria,0.0416666666666667,0.958333333333333,4719762.21239691,2858852.30602804,13_145,0.502423970970135,31.9021347329976
14_13_145_5,13_145,2023,1.25,0.404061017820884,0.7,3,0.950270539233235,0.864973520717927,2.58640928985893,12500,,,,,,,,2.016,2.401,1,0,0,0.6,1,0,0.685714285714286,besp,2023,0.404061017820884,1,0.8,13,14,Austria,0.171428571428571,0.828571428571429,4719741.25860356,2858871.85913334,13_145,0.502423970970135,31.9021347329976
14_13_146_1,13_146,2023,0.25,0,0.3,1,0,0,1,2500,,,,,,,,4.45,1.75,1,0,0,0,0,1,1,piab,2023,1e-04,0,0,13,14,Austria,1,0,4719541.64211611,2858672.55933354,13_146,3.99406300308237,209.544092951366
14_13_146_2,13_146,2023,1,0.242990654205608,2.675,1,0.562335144618808,0,1.75476535060332,10000,,,,,,,,4.45,1.75,1,0,0,0,0,1,1,piab,2023,0.242990654205608,1,0,13,14,Austria,1,0,4719541.71493687,2858691.80147472,13_146,3.99406300308237,209.544092951366
14_13_146_3,13_146,2023,0,0,0,0,0,0,1e-04,0,,,,,,,,,,1,0,0,0,0,,,absp,2023,1e-04,0,0,13,14,Austria,0,0,4719542.17802278,2858652.55916913,13_146,3.99406300308237,209.544092951366
14_13_146_4,13_146,2023,0.5,0,0.3,2,0.693147180559945,1,2,5000,,,,,,,,1.915,3.29,1,0,0,0,0,0,0.5,pisy,2023,1e-04,0,0,13,14,Austria,0.5,0.5,4719561.99160732,2858672.25236341,13_146,3.99406300308237,209.544092951366
14_13_146_5,13_146,2023,3.75,0.374926202892132,0.88,5,1.36244748519163,0.846536219052448,3.90574085618811,37500,,,,,,,,2.072,2.87033333333333,1,0,0,0,0,0.2,0.404545454545455,pisy,2023,0.374926202892132,1,0,13,14,Austria,0.471969696969697,0.528030303030303,4719521.56586168,2858671.84945972,13_146,3.99406300308237,209.544092951366
14_13_147_1,13_147,2023,2.25,0.260869565217391,0.766666666666667,3,0.848685557726417,0.77250688571426,2.33657354148564,22500,,,,,,,,2.02,1.85444444444444,1,0,0,0,0,0,0.72463768115942,besp,2023,0.260869565217391,1,0,13,14,Austria,0,1,4720061.49152012,2858512.14350104,13_147,1.43026625157565,131.993302741201
14_13_147_2,13_147,2023,3.5,0.191845708468602,0.757142857142857,3,1.00424247305408,0.914100892018565,2.7298385631036,35000,,,,,,,,2.15428571428571,2.40428571428571,1,0,0,0,0,0,0.46900269541779,potr,2023,0.191845708468602,1,0,13,14,Austria,0,1,4720061.50539653,2858493.123947,13_147,1.43026625157565,131.993302741201
14_13_147_3,13_147,2023,2,0.427617987059879,0.5,3,1.03972077083992,0.946394630357186,2.82842712474619,20000,,,,,,,,2.065,2.0525,1,0,0,0,0,0,0.4,besp,2023,0.427617987059879,1,0,13,14,Austria,0,1,4720080.8778676,2858512.41412961,13_147,1.43026625157565,131.993302741201
14_13_147_4,13_147,2023,0,0,0,0,0,0,1e-04,0,,,,,,,,,,1,0,0,0,0,,,absp,2023,1e-04,0,0,13,14,Austria,0,0,4720062.30469517,2858532.10502057,13_147,1.45800614348369,107.895748173133
14_13_147_5,13_147,2023,0.25,0,0.7,1,0,0,1,2500,,,,,,,,2.22,2.85,1,0,0,0,0,0,1,potr,2023,1e-04,0,0,13,14,Austria,0,1,4720041.65756968,2858511.92020793,13_147,1.43026625157565,131.993302741201
14_13_148_1,13_148,2023,0,0,0,0,0,0,1e-04,0,,,,,,,,,,1,0,0.2,0,0,,,absp,2023,1e-04,0,0,13,14,Austria,0,0,4720341.50905444,2858352.32214931,13_148,0.59497171473054,169.224858395525
14_13_148_2,13_148,2023,4.5,0.0597555026354829,1.18333333333333,2,0.214559155176405,0.309543429150325,1.23931543072907,45000,,,,,,,,2.14777777777778,2.20222222222222,1,0,0.2,0,0,0,0.951095461658842,saca,2023,0.0597555026354829,1,0,13,14,Austria,0,1,4720321.69128597,2858352.40685082,13_148,0.59497171473054,169.224858395525
14_13_148_3,13_148,2023,1,0.461538461538462,0.975,2,0.562335144618808,0.811278124459133,1.75476535060332,10000,,,,,,,,2.5675,1.6075,1,0,0.2,0,0,0.5,0.836538461538462,besp,2023,0.461538461538462,1,0,13,14,Austria,0.163461538461538,0.836538461538462,4720341.50565586,2858332.48052423,13_148,0.59497171473054,169.224858395525
14_13_148_4,13_148,2023,0.5,0.696552948631525,3.35,2,0.693147180559945,1,2,5000,,,,,,,,3.195,1.655,1,0,0.2,0,0,0.5,0.623134328358209,besp,2023,0.696552948631525,1,0,13,14,Austria,0.376865671641791,0.623134328358209,4720340.72457745,2858373.05011704,13_148,0.59497171473054,169.224858395525
14_13_148_5,13_148,2023,0.25,0,5,1,0,0,1,2500,,,,,,,,1.94,1.56,1,0,0.2,0,0,0,1,besp,2023,1e-04,0,0,13,14,Austria,0,1,4720362.29060488,2858352.60418614,13_148,0.59497171473054,169.224858395525
14_13_151_1,13_151,2023,0.5,0,1.7,2,0.693147180559945,1,2,5000,,,,,,,,1.805,2.95,1,0,0,0,0,0,0.5,besp,2023,1e-04,0,0,13,14,Austria,0.5,0.5,4723681.55546788,2861152.18741343,13_151,2.55762249222412,48.6464425001786
14_13_151_2,13_151,2023,1.25,0.139754248593737,1.6,2,0.500402423538188,0.721928094887362,1.64938488846612,12500,,,,,,,,2.208,2.728,1,0,0,0,0,0,0.825,potr,2023,0.139754248593737,1,0,13,14,Austria,0,1,4723662.69989442,2861152.11664418,13_151,2.55762249222412,48.6464425001786
14_13_151_3,13_151,2023,1.75,0.244976973246721,0.771428571428571,2,0.410116318288409,0.591672778582327,1.50699306577254,17500,,,,,,,,2.14142857142857,3.06285714285714,1,0,0,0,0,0,0.817460317460317,potr,2023,0.244976973246721,1,0,13,14,Austria,0.182539682539683,0.817460317460317,4723682.02745605,2861132.40666445,13_151,2.55762249222412,48.6464425001786
14_13_151_4,13_151,2023,1,0.319385255296389,2.35,1,0.693147180559945,0,2,10000,,,,,,,,4.45,1.75,1,0,0,0,0,1,1,piab,2023,0.319385255296389,1,0,13,14,Austria,1,0,4723701.71305429,2861151.74969015,13_151,5.29270867784842,66.5184408125253
14_13_151_5,13_151,2023,0,0,0,0,0,0,1e-04,0,,,,,,,,,,1,0,0,0,0,,,absp,2023,1e-04,0,0,13,14,Austria,0,0,4723681.75251847,2861172.02803865,13_151,2.55762249222412,48.6464425001786
14_13_152_1,13_152,2023,0.25,0,0.3,1,0,0,1,2500,,,,,,,,4.45,1.75,1,0,0,0,0,1,1,piab,2023,1e-04,0,0,13,14,Austria,1,0,4591221.24275555,2829633.35516276,13_152,11.1905605835659,348.76793803732
14_13_152_2,13_152,2023,1.25,0.308423169310316,0.58,3,1.05492016798614,0.960229717860761,2.87174588749259,12500,,,,,,,,3.822,1.918,1,0,0,0,0,0.333333333333333,0.372413793103448,absp,2023,0.308423169310316,1,0,13,14,Austria,0.627586206896552,0.372413793103448,4591201.99683568,2829632.03912082,13_152,11.1905605835659,348.76793803732
14_13_152_3,13_152,2023,0,0,0,0,0,0,1e-04,0,,,,,,,,,,1,0,0,0,0,,,absp,2023,1e-04,0,0,13,14,Austria,0,0,4591221.96187952,2829652.47779874,13_152,11.1905605835659,348.76793803732
14_13_152_4,13_152,2023,0.25,0,1.2,1,0,0,1,2500,,,,,,,,4.45,1.75,1,0,0,0,0,1,1,piab,2023,1e-04,0,0,13,14,Austria,1,0,4591221.60414778,2829612.68214006,13_152,12.1884837403548,345.87074721181
14_13_152_5,13_152,2023,0,0,0,0,0,0,1e-04,0,,,,,,,,,,1,0,0,0,0,,,absp,2023,1e-04,0,0,13,14,Austria,0,0,4591241.63613086,2829632.42738843,13_152,11.1905605835659,348.76793803732
14_13_153_1,13_153,2023,0,0,0,0,0,0,1e-04,0,,,,,,,,,,1,0,0.2,0,0.2,,,absp,2023,1e-04,0,0.1,13,14,Austria,0,0,4591361.76648482,2829392.11797349,13_153,6.97897475936206,341.474914755807
14_13_153_2,13_153,2023,0.75,0.866025403784439,0.6,2,0.636514168294813,0.918295834054489,1.88988157484231,7500,,,,,,,,3.61333333333333,1.68666666666667,1,0,0.2,0,0.2,0.5,0.5,besp,2023,0.866025403784439,1,0.1,13,14,Austria,0.5,0.5,4591381.50141172,2829392.06406152,13_153,6.97897475936206,341.474914755807
14_13_153_3,13_153,2023,0,0,0,0,0,0,1e-04,0,,,,,,,,,,1,0,0.2,0,0.2,,,absp,2023,1e-04,0,0.1,13,14,Austria,0,0,4591361.91664165,2829371.84298106,13_153,6.97897475936206,341.474914755807
14_13_153_4,13_153,2023,0,0,0,0,0,0,1e-04,0,,,,,,,,,,1,0,0.2,0,0.2,,,absp,2023,1e-04,0,0.1,13,14,Austria,0,0,4591361.64358866,2829412.37985084,13_153,6.97897475936206,341.474914755807
14_13_153_5,13_153,2023,1.5,0.288175263856845,0.566666666666667,3,1.01140426470735,0.920619835714305,2.74945927399721,15000,,,,,,,,3.22,1.665,1,0,0.2,0,0.2,0.333333333333333,0.558823529411765,besp,2023,0.288175263856845,1,0.1,13,14,Austria,0.441176470588235,0.558823529411765,4591340.86679211,2829391.29484393,13_153,6.97897475936206,341.474914755807
14_13_155_1,13_155,2023,0.25,0,1.7,1,0,0,1,2500,,,,,,,,4.45,1.75,1,0,0,0.2,0,1,1,piab,2023,1e-04,0,0.1,13,14,Austria,1,0,4591920.82308538,2829752.04815848,13_155,15.8773576253183,23.1318832291117
14_13_155_2,13_155,2023,1.5,0.195959179422654,0.833333333333333,2,0.450561208866305,0.650022421648354,1.5691925832142,15000,,,,,,,,4.475,1.76,1,0,0,0.2,0,0.5,0.866666666666667,piab,2023,0.195959179422654,1,0.1,13,14,Austria,1,0,4591902.29236218,2829751.57891815,13_155,15.8773576253183,23.1318832291117
14_13_155_3,13_155,2023,0.25,0,1.7,1,0,0,1,2500,,,,,,,,4.56,2.4,1,0,0,0.2,0,0,1,fasy,2023,1e-04,0,0.1,13,14,Austria,0,1,4591941.40702591,2829752.52393279,13_155,15.8773576253183,23.1318832291117
14_13_155_4,13_155,2023,0.5,0.76149961050859,1.95,2,0.693147180559945,1,2,5000,,,,,,,,4.09,2.25,1,0,0,0.2,0,0.5,0.634615384615385,acps,2023,0.76149961050859,1,0.1,13,14,Austria,0.365384615384615,0.634615384615385,4591921.4484762,2829772.5155003,13_155,15.8773576253183,23.1318832291117
14_13_155_5,13_155,2023,0,0,0,0,0,0,1e-04,0,,,,,,,,,,1,0,0,0.2,0,,,absp,2023,1e-04,0,0.1,13,14,Austria,0,0,4591921.50636076,2829730.95580491,13_155,15.8773576253183,23.1318832291117
14_13_156_1,13_156,2023,0.25,0,0.7,1,0,0,1,2500,,,,,,,,4.45,1.75,1,0,0.2,0,0,1,1,piab,2023,1e-04,0,0,13,14,Austria,1,0,4591561.82062035,2830152.60122233,13_156,11.841545313195,0.898766106432862
14_13_156_2,13_156,2023,2.5,0.449041547386367,0.46,2,0.673011667009257,0.970950594454669,1.96013170420779,25000,,,,,,,,3.014,2.274,1,0,0.2,0,0,0,0.504347826086957,besp,2023,0.449041547386367,1,0,13,14,Austria,0,1,4591562.00886773,2830171.87239041,13_156,11.841545313195,0.898766106432862
14_13_156_3,13_156,2023,0.25,0,0.9,1,0,0,1,2500,,,,,,,,3.73,2.75,1,0,0.2,0,0,0,1,acps,2023,1e-04,0,0,13,14,Austria,0,1,4591581.6042687,2830152.23670373,13_156,11.841545313195,0.898766106432862
14_13_156_4,13_156,2023,0.75,0.494871659305393,0.7,2,0.636514168294813,0.918295834054489,1.88988157484231,7500,,,,,,,,4.5,1.77,1,0,0.2,0,0,0.5,0.761904761904762,piab,2023,0.494871659305393,1,0,13,14,Austria,1,0,4591561.59358724,2830132.40755957,13_156,11.841545313195,0.898766106432862
14_13_156_5,13_156,2023,2.5,0,1.7,2,0.325082973391448,0.468995593589281,1.38414548846169,25000,,,,,,,,2.902,2.074,1,0,0.2,0,0,0.5,0.9,soau,2023,1e-04,0,0,13,14,Austria,0.1,0.9,4591541.98878005,2830151.93264776,13_156,11.841545313195,0.898766106432862
14_13_157_1,13_157,2023,1.25,0.513489897661093,1.92,1,0.673011667009257,0,1.96013170420779,12500,,,,,,,,2.16,2.24,1,0,0,0,0,0,1,saca,2023,0.513489897661093,1,0,13,14,Austria,0,1,4591882.40892541,2830192.78391276,13_157,16.0326657287962,28.5546624034232
14_13_157_2,13_157,2023,1.75,0.131371163666149,1.11428571428571,3,0.796311640173813,0.72483409150576,2.21734745227321,17500,,,,,,,,3.76428571428571,1.79285714285714,1,0,0,0,0,0.333333333333333,0.741758241758242,piab,2023,0.131371163666149,1,0,13,14,Austria,0.741758241758242,0.258241758241758,4591881.92231302,2830212.18965589,13_157,16.0326657287962,28.5546624034232
14_13_157_3,13_157,2023,0,0,0,0,0,0,1e-04,0,,,,,,,,,,1,0,0,0,0,,,absp,2023,1e-04,0,0,13,14,Austria,0,0,4591882.19555701,2830172.68323767,13_157,16.0326657287962,28.5546624034232
14_13_157_4,13_157,2023,1.75,0.543292431998336,1.42857142857143,3,1.15374194270109,1.05018117365119,3.17003282492367,17500,,,,,,,,3.06857142857143,1.83571428571429,1,0,0,0,0,0,0.525714285714286,besp,2023,0.543292431998336,1,0,13,14,Austria,0.0964285714285714,0.903571428571429,4591901.92045628,2830191.79367581,13_157,18.382626225905,38.4537031572743
14_13_157_5,13_157,2023,1.5,0.188869847415575,1.45,4,1.32966134885476,0.959147917027245,3.77976314968462,15000,,,,,,,,3.97333333333333,2.16333333333333,1,0,0,0,0,0.25,0.362068965517241,absp,2023,0.188869847415575,1,0,13,14,Austria,0.514367816091954,0.485632183908046,4591862.20450341,2830192.84254095,13_157,16.0326657287962,28.5546624034232
15_16_101_1,16_101,2023,0.75,0,0.3,1,0,0,1,7500,,,,,,,,2.59,2.985,1,0,0,0,0,0,1,qusp,2023,1e-04,0,0,16,15,Slovakia,0,1,4966521.82668711,2899685.23339351,16_101,2.67600251095118,265.00987430954
15_16_101_2,16_101,2023,1.25,1.19133153795798,0.96,3,0.950270539233235,0.864973520717927,2.58640928985893,12500,,,,,,,,2.832,2.453,1,0,0,0,0,0.333333333333333,0.45625,qusp,2023,1.19133153795798,1,0,16,15,Slovakia,0.4125,0.5875,4966521.73037187,2899665.07215076,16_101,2.67600251095118,265.00987430954
15_16_101_3,16_101,2023,0.25,0,0.3,1,0,0,1,2500,,,,,,,,2.59,2.985,1,0,0,0,0,0,1,qusp,2023,1e-04,0,0,16,15,Slovakia,0,1,4966501.81127062,2899684.87720321,16_101,2.67600251095118,265.00987430954
15_16_101_4,16_101,2023,0,0,0,0,0,0,1e-04,0,,,,,,,,,,1,0,0,0,0,,,absp,2023,1e-04,0,0,16,15,Slovakia,0,0,4966541.7809103,2899685.07093469,16_101,1.81680297964135,281.001770980482
15_16_101_5,16_101,2023,0,0,0,0,0,0,1e-04,0,,,,,,,,,,1,0,0,0,0,,,absp,2023,1e-04,0,0,16,15,Slovakia,0,0,4966521.77428494,2899705.11960111,16_101,2.99774203915197,282.166984809445
15_16_102_1,16_102,2023,0.25,0,0.3,1,0,0,1,2500,,,,,,,,4.45,1.75,1,1,0,0.2,0,1,1,piab,2023,1e-04,0,0.1,16,15,Slovakia,1,0,4966621.73517408,2899465.12547682,16_102,1.95486689843544,259.697902727941
15_16_102_2,16_102,2023,0.5,0.404061017820884,0.7,2,0.693147180559945,1,2,5000,,,,,,,,3.52,2.3675,1,1,0,0.2,0,0.5,0.571428571428571,piab,2023,0.404061017820884,1,0.1,16,15,Slovakia,0.571428571428571,0.428571428571429,4966601.76072192,2899465.16190931,16_102,1.95486689843544,259.697902727941
15_16_102_3,16_102,2023,0,0,0,0,0,0,1e-04,0,,,,,,,,,,1,1,0,0.2,0,,,absp,2023,1e-04,0,0.1,16,15,Slovakia,0,0,4966621.65831478,2899485.21754974,16_102,1.95486689843544,259.697902727941
15_16_102_4,16_102,2023,0,0,0,0,0,0,1e-04,0,,,,,,,,,,1,1,0,0.2,0,,,absp,2023,1e-04,0,0.1,16,15,Slovakia,0,0,4966621.80475571,2899445.08461538,16_102,1.95486689843544,259.697902727941
15_16_102_5,16_102,2023,3,0.371556314258909,1.46666666666667,2,0.450561208866305,0.650022421648354,1.5691925832142,30000,,,,,,,,4.03166666666667,1.71833333333333,1,1,0,0.2,0,0.5,0.899621212121212,piab,2023,0.371556314258909,1,0.1,16,15,Slovakia,0.899621212121212,0.100378787878788,4966641.90707973,2899465.20550305,16_102,1.57027479558558,251.321394027527
15_16_103_1,16_103,2023,0.75,0,0.3,1,0,0,1,7500,,,,,,,,1.67,4.34,1,1,0,0,0,0,1,pisy,2023,1e-04,0,0,16,15,Slovakia,1,0,4965521.61015108,2896265.05603421,16_103,2.57263792508636,326.814551291832
15_16_103_2,16_103,2023,0.75,0.266469355010597,0.433333333333333,2,0.636514168294813,0.918295834054489,1.88988157484231,7500,,,,,,,,2.77666666666667,1.62333333333333,1,1,0,0,0,0.5,0.717948717948718,besp,2023,0.266469355010597,1,0,16,15,Slovakia,0.282051282051282,0.717948717948718,4965521.89211687,2896284.97757135,16_103,2.57263792508636,326.814551291832
15_16_103_3,16_103,2023,1,0,0.3,2,0.562335144618808,0.811278124459133,1.75476535060332,10000,,,,,,,,2.5675,1.6075,1,1,0,0,0,0.5,0.75,besp,2023,1e-04,0,0,16,15,Slovakia,0.25,0.75,4965521.65537392,2896245.21376815,16_103,2.57263792508636,326.814551291832
15_16_103_4,16_103,2023,0.25,0,0.5,1,0,0,1,2500,,,,,,,,2.22,2.85,1,1,0,0,0,0,1,posp,2023,1e-04,0,0,16,15,Slovakia,0,1,4965501.78924419,2896265.06661826,16_103,2.57263792508636,326.814551291832
15_16_103_5,16_103,2023,1.5,0.174963553055941,0.466666666666667,3,1.01140426470735,0.920619835714305,2.74945927399721,15000,,,,,,,,1.96833333333333,2.25,1,1,0,0,0,0,0.517857142857143,besp,2023,0.174963553055941,1,0,16,15,Slovakia,0.136904761904762,0.863095238095238,4965541.74551645,2896265.24780914,16_103,2.70734104360919,37.7563031542212
15_16_104_1,16_104,2023,2.5,0.28379414898947,0.52,3,1.02965301406457,0.937230563216129,2.80009407285383,25000,,,,,,,,2.892,2.41,1,0,0,0,0,0,0.490384615384615,saca,2023,0.28379414898947,1,0,16,15,Slovakia,0,1,4965561.77771527,2894165.0727941,16_104,11.0871202579227,75.4790016360342
15_16_104_2,16_104,2023,0,0,0,0,0,0,1e-04,0,,,,,,,,,,1,0,0,0,0,,,absp,2023,1e-04,0,0,16,15,Slovakia,0,0,4965561.894542,2894145.18092633,16_104,11.0871202579227,75.4790016360342
15_16_104_3,16_104,2023,0.75,0.182321137638829,0.633333333333333,3,1.09861228866811,1,3,7500,,,,,,,,2.88666666666667,2.06666666666667,1,0,0,0,0,0,0.350877192982456,fasy,2023,0.182321137638829,1,0,16,15,Slovakia,0,1,4965561.79017611,2894185.07795323,16_104,11.0871202579227,75.4790016360342
15_16_104_4,16_104,2023,2.5,0.592698697005175,0.92,4,1.31383403319275,0.947730922119161,3.72041058011301,25000,,,,,,,,2.463,2.2755,1,0,0,0,0,0,0.427173913043478,besp,2023,0.592698697005175,1,0,16,15,Slovakia,0,1,4965581.73962955,2894165.04228904,16_104,11.0871202579227,75.4790016360342
15_16_104_5,16_104,2023,2.75,0.646575701383065,0.936363636363636,2,0.655481773901393,0.94566030460064,1.92607022425223,27500,,,,,,,,2.02590909090909,1.91636363636364,1,0,0,0,0,0,0.511915269196823,besp,2023,0.646575701383065,1,0,16,15,Slovakia,0,1,4965541.71401009,2894165.10599269,16_104,11.0871202579227,75.4790016360342
15_16_105_1,16_105,2023,0.25,0,0.3,1,0,0,1,2500,,,,,,,,1.46,2.31,1,0.8,0,0.8,0.2,0,1,lade,2023,1e-04,0,0.5,16,15,Slovakia,1,0,4973401.85829728,2906385.11037148,16_105,5.6315680330499,199.354972268235
15_16_105_2,16_105,2023,1.25,0,0.3,2,0.500402423538188,0.721928094887362,1.64938488846612,12500,,,,,,,,3.874,2.55,1,0.8,0,0.8,0.2,0.5,0.8,acps,2023,1e-04,0,0.5,16,15,Slovakia,0.2,0.8,4973401.79785345,2906405.12303948,16_105,5.13844432992146,217.038277675739
15_16_105_3,16_105,2023,0,0,0,0,0,0,1e-04,0,,,,,,,,,,1,0.8,0,0.8,0.2,,,absp,2023,1e-04,0,0.5,16,15,Slovakia,0,0,4973401.84861171,2906365.08625311,16_105,5.6315680330499,199.354972268235
15_16_105_4,16_105,2023,0.5,0,0.3,1,0,0,1,5000,,,,,,,,3.73,2.75,1,0.8,0,0.8,0.2,0,1,acps,2023,1e-04,0,0.5,16,15,Slovakia,0,1,4973421.85743307,2906385.21680194,16_105,5.6315680330499,199.354972268235
15_16_105_5,16_105,2023,1,0.32659863237109,0.5,4,1.38629436111989,1,4,10000,,,,,,,,3.44,2.34375,1,0.8,0,0.8,0.2,0.25,0.3,qusp,2023,0.32659863237109,1,0.5,16,15,Slovakia,0.2,0.8,4973381.76743478,2906385.08715863,16_105,5.6315680330499,199.354972268235
15_16_106_1,16_106,2023,0,0,0,0,0,0,1e-04,0,,,,,,,,,,1,0.6,0,0.4,0.2,,,absp,2023,1e-04,0,0.3,16,15,Slovakia,0,0,4973161.82042703,2906505.0119952,16_106,4.86760770385011,343.847685328698
15_16_106_2,16_106,2023,0,0,0,0,0,0,1e-04,0,,,,,,,,,,1,0.6,0,0.4,0.2,,,absp,2023,1e-04,0,0.3,16,15,Slovakia,0,0,4973161.86301178,2906485.18322761,16_106,4.64893157687672,27.2205765099936
15_16_106_3,16_106,2023,6,0.059023849223691,0.691666666666667,4,0.835894813217688,0.602970650866983,2.3068773493586,60000,,,,,,,,2.17,2.485625,1,0.6,0,0.4,0.2,0,0.712600401606426,saca,2023,0.059023849223691,1,0.3,16,15,Slovakia,0.0419176706827309,0.958082329317269,4973161.75177146,2906525.11906062,16_106,4.86760770385011,343.847685328698
15_16_106_4,16_106,2023,4,0,0.5,3,0.70291893077351,0.639824383928644,2.01963929931604,40000,,,,,,,,2.1575,2.311875,1,0.6,0,0.4,0.2,0,0.75,saca,2023,1e-04,0,0.3,16,15,Slovakia,0,1,4973141.8169445,2906505.07992532,16_106,4.86760770385011,343.847685328698
15_16_106_5,16_106,2023,1,0,0.5,2,0.562335144618808,0.811278124459133,1.75476535060332,10000,,,,,,,,3.3375,2.6225,1,0.6,0,0.4,0.2,0,0.75,acps,2023,1e-04,0,0.3,16,15,Slovakia,0,1,4973181.9181047,2906505.19797323,16_106,4.86760770385011,343.847685328698
15_16_107_1,16_107,2023,0,0,0,0,0,0,1e-04,0,,,,,,,,,,1,0.6,0,0.4,0.6,,,absp,2023,1e-04,0,0.5,16,15,Slovakia,0,0,4967041.92820087,2900144.98039764,16_107,4.23228383610646,287.889755176374
15_16_107_2,16_107,2023,0.25,0,0.3,1,0,0,1,2500,,,,,,,,2.59,2.985,1,0.6,0,0.4,0.6,0,1,qusp,2023,1e-04,0,0.5,16,15,Slovakia,0,1,4967041.97168705,2900164.62844813,16_107,4.23228383610646,287.889755176374
15_16_107_3,16_107,2023,0,0,0,0,0,0,1e-04,0,,,,,,,,,,1,0.6,0,0.4,0.6,,,absp,2023,1e-04,0,0.5,16,15,Slovakia,0,0,4967041.83058147,2900125.22306471,16_107,4.23228383610646,287.889755176374
15_16_107_4,16_107,2023,8.25,0.308971095729389,2.3,2,0.807936679294571,1.16560624057057,2.24327461329508,82500,,,,,,,,4.39787878787879,1.76090909090909,1,0.6,0,0.4,0.6,0.666666666666667,0.980237154150198,piab,2023,0.308971095729389,1,0.5,16,15,Slovakia,0.980237154150198,0.0197628458498024,4967061.81913926,2900144.96051436,16_107,4.23228383610646,287.889755176374
