species_id,species,vegtype,hgt,n,dbh,dmg_bool,celkovy_pocet_poskoz,percentage_damage,dmg_jedinec,dmg_type,dmg_terminal,dmg_term_similar,tot_dmg_terminal,dmg_foliage,dmg_foliage_similar,tot_dmg_foliage,dmg_foliage_leaf_int,dmg_stem,dmg_stem_numeric,dmg_stem_cause,dmg_stem_horizont,dmg_stem_vertical,dmg_stem_grass,dmg_term_sample,dmg_stem_sample,dmg_foliage_sample,subplot,stump,clear,grndwrk,logging_trail,windthrow,standing_deadwood,planting,anti_browsing,comments,photo_sur_n,photo_sur_e,photo_sur_s,photo_sur_w,time,x,y,photo_e,photo_n,naruseni,plot,n_plots,hgt_est,dbh_est
28,VRX,small,1.3–2.0,1,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,146_T1_JC_20250717,NA,1,NA,NA,NA,NA,NA,0,NA,DCIM/context_n20250208071538349.jpg,DCIM/context_e20250208071530663.jpg,DCIM/context_s20250208071518452.jpg,DCIM/context_w20250208071509161.jpg,2025-02-08T07:14:36Z,15.59158812,49.04964629,DCIM/plot_e_20250208071254689.jpg,DCIM/plot_n_20250208071314686.jpg,TRUE,10,5,1.7,1.7
19,BO,small,0.6–0.8,1,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,147_T1_JC_20250717,NA,1,NA,NA,NA,NA,1,0,Pouze BO z umělé výsadby,DCIM/context_n20250208072153499.jpg,DCIM/context_e20250208072146014.jpg,DCIM/context_s20250208072135573.jpg,DCIM/context_w20250208072128323.jpg,2025-02-08T07:20:43Z,15.59161943,49.04983494,DCIM/plot_e_20250208071757314.jpg,DCIM/plot_n_20250208071807338.jpg,TRUE,10,5,0.7,0.7
28,VRX,small,1.0–1.3,2,NA,1,1,50,1,terminal,chybajuci,NA,1,NA,NA,0,NA,NA,0,NA,NA,NA,NA,Okus,NA,NA,147_T1_JC_20250717,NA,1,NA,NA,NA,NA,1,0,Pouze BO z umělé výsadby,DCIM/context_n20250208072153499.jpg,DCIM/context_e20250208072146014.jpg,DCIM/context_s20250208072135573.jpg,DCIM/context_w20250208072128323.jpg,2025-02-08T07:20:43Z,15.59161943,49.04983494,DCIM/plot_e_20250208071757314.jpg,DCIM/plot_n_20250208071807338.jpg,TRUE,10,5,1.2,1.2
19,BO,small,1.0–1.3,5,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,148_T1_JC_20250717,NA,1,NA,NA,1,NA,1,0,Umělá výsadba pouze BO,DCIM/context_n20250208072915460.jpg,DCIM/context_e20250208072909077.jpg,DCIM/context_s20250208072902998.jpg,DCIM/context_w20250208072849548.jpg,2025-02-08T07:28:15Z,15.59165854,49.0500158,DCIM/plot_e_20250208072405147.jpg,DCIM/plot_n_20250208072435738.jpg,TRUE,10,5,1.2,1.2
28,VRX,small,0.8–1.0,3,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,148_T1_JC_20250717,NA,1,NA,NA,1,NA,1,0,Umělá výsadba pouze BO,DCIM/context_n20250208072915460.jpg,DCIM/context_e20250208072909077.jpg,DCIM/context_s20250208072902998.jpg,DCIM/context_w20250208072849548.jpg,2025-02-08T07:28:15Z,15.59165854,49.0500158,DCIM/plot_e_20250208072405147.jpg,DCIM/plot_n_20250208072435738.jpg,TRUE,10,5,0.9,0.9
20,OS,small,1.0–1.3,1,NA,1,1,100,1,terminal,chybajuci,NA,1,NA,NA,0,NA,NA,0,NA,NA,NA,NA,Okus terminálu,NA,NA,148_T1_JC_20250717,NA,1,NA,NA,1,NA,1,0,Umělá výsadba pouze BO,DCIM/context_n20250208072915460.jpg,DCIM/context_e20250208072909077.jpg,DCIM/context_s20250208072902998.jpg,DCIM/context_w20250208072849548.jpg,2025-02-08T07:28:15Z,15.59165854,49.0500158,DCIM/plot_e_20250208072405147.jpg,DCIM/plot_n_20250208072435738.jpg,TRUE,10,5,1.2,1.2
28,VRX,small,1.0–1.3,5,NA,1,4,80,1,terminal,chybajuci,3,4,NA,NA,0,NA,NA,0,NA,NA,NA,NA,Okus terminálu,NA,NA,149_T1_JC_20250717,NA,1,NA,NA,1,NA,NA,0,NA,DCIM/context_n20250208073623654.jpg,DCIM/context_e20250208073617223.jpg,DCIM/context_s20250208073611107.jpg,DCIM/context_w20250208073604091.jpg,2025-02-08T07:35:15Z,15.59189552,49.04981617,DCIM/plot_e_20250208073250090.jpg,DCIM/plot_n_20250208073300885.jpg,TRUE,10,5,1.2,1.2
10,BR,small,1.3–2.0,1,NA,1,1,100,1,kmen,NA,NA,0,NA,NA,0,NA,stare,1,zver,80-100,20-30,NA,NA,NA,NA,149_T1_JC_20250717,NA,1,NA,NA,1,NA,NA,0,NA,DCIM/context_n20250208073623654.jpg,DCIM/context_e20250208073617223.jpg,DCIM/context_s20250208073611107.jpg,DCIM/context_w20250208073604091.jpg,2025-02-08T07:35:15Z,15.59189552,49.04981617,DCIM/plot_e_20250208073250090.jpg,DCIM/plot_n_20250208073300885.jpg,TRUE,10,5,1.7,1.7
24,DB,small,0.8–1.0,2,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,150_T1_JC_20250717,1,1,1,NA,1,NA,1,1,Oplocení,DCIM/context_n20250208074833017.jpg,DCIM/context_e20250208074826701.jpg,DCIM/context_s20250208074819719.jpg,DCIM/context_w20250208074756696.jpg,2025-02-08T07:47:05Z,15.59134968,49.04984833,DCIM/plot_e_20250208074545947.jpg,DCIM/plot_n_20250208074555888.jpg,TRUE,10,5,0.9,0.9
13,BK,small,0.8–1.0,1,NA,1,1,100,1,terminal,chybajuci,NA,1,NA,NA,0,NA,NA,0,NA,NA,NA,NA,Okus zvěří,NA,NA,151_T1_JC_20250717,NA,1,NA,NA,NA,NA,1,1,Repelent pouze na BK,DCIM/context_n20250208085913111.jpg,DCIM/context_e20250208085904791.jpg,DCIM/context_s20250208085856587.jpg,DCIM/context_w20250208085850341.jpg,2025-02-08T08:57:18Z,15.54918775,49.189145,DCIM/plot_e_20250208084721519.jpg,DCIM/plot_n_20250208084731459.jpg,TRUE,11,5,0.9,0.9
18,SM,small,0.2–0.4,1,NA,1,1,100,1,terminal,chybajuci,NA,1,NA,NA,0,NA,NA,0,NA,NA,NA,NA,"Okus zvěří, nyní náhradní vrchol",NA,NA,151_T1_JC_20250717,NA,1,NA,NA,NA,NA,1,1,Repelent pouze na BK,DCIM/context_n20250208085913111.jpg,DCIM/context_e20250208085904791.jpg,DCIM/context_s20250208085856587.jpg,DCIM/context_w20250208085850341.jpg,2025-02-08T08:57:18Z,15.54918775,49.189145,DCIM/plot_e_20250208084721519.jpg,DCIM/plot_n_20250208084731459.jpg,TRUE,11,5,0.3,0.3
19,BO,small,0.2–0.4,5,NA,1,2,40,1,olistení,chybajuci,NA,1,0-20,NA,1,20-40,NA,0,NA,NA,NA,NA,NA,NA,T1151OBO4,151_T1_JC_20250717,NA,1,NA,NA,NA,NA,1,1,Repelent pouze na BK,DCIM/context_n20250208085913111.jpg,DCIM/context_e20250208085904791.jpg,DCIM/context_s20250208085856587.jpg,DCIM/context_w20250208085850341.jpg,2025-02-08T08:57:18Z,15.54918775,49.189145,DCIM/plot_e_20250208084721519.jpg,DCIM/plot_n_20250208084731459.jpg,TRUE,11,5,0.3,0.3
10,BR,small,0.4–0.6,1,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,151_T1_JC_20250717,NA,1,NA,NA,NA,NA,1,1,Repelent pouze na BK,DCIM/context_n20250208085913111.jpg,DCIM/context_e20250208085904791.jpg,DCIM/context_s20250208085856587.jpg,DCIM/context_w20250208085850341.jpg,2025-02-08T08:57:18Z,15.54918775,49.189145,DCIM/plot_e_20250208084721519.jpg,DCIM/plot_n_20250208084731459.jpg,TRUE,11,5,0.5,0.5
10,BR,small,0.2–0.4,4,NA,1,2,50,2,terminal,chybajuci,NA,1,NA,NA,0,NA,stare,1,NA,NA,NA,NA,Mechanicky poškozený terminál ožnutím,NA,NA,152_T1_JC_20250717,NA,1,NA,NA,NA,NA,0,0,NA,DCIM/context_n20250208090708768.jpg,DCIM/context_e20250208090655153.jpg,DCIM/context_s20250208090647868.jpg,DCIM/context_w20250208090641253.jpg,2025-02-08T09:06:15Z,15.54942876,49.18914311,DCIM/plot_e_20250208090151474.jpg,DCIM/plot_n_20250208090206325.jpg,TRUE,11,5,0.3,0.3
24,DB,small,1.3–2.0,1,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,153_T1_JC_20250717,NA,1,NA,NA,NA,1,NA,0,NA,DCIM/context_n20250208091417483.jpg,DCIM/context_e20250208091408828.jpg,DCIM/context_s20250208091402076.jpg,DCIM/context_w20250208091354125.jpg,2025-02-08T09:13:16Z,15.54969347,49.18917352,DCIM/plot_e_20250208090916372.jpg,DCIM/plot_n_20250208090927016.jpg,TRUE,11,5,1.7,1.7
28,VRX,small,0.4–0.6,3,NA,1,3,100,1,terminal,chybajuci,2,3,NA,NA,0,NA,NA,0,NA,NA,NA,NA,Okus terminálu,NA,NA,153_T1_JC_20250717,NA,1,NA,NA,NA,1,NA,0,NA,DCIM/context_n20250208091417483.jpg,DCIM/context_e20250208091408828.jpg,DCIM/context_s20250208091402076.jpg,DCIM/context_w20250208091354125.jpg,2025-02-08T09:13:16Z,15.54969347,49.18917352,DCIM/plot_e_20250208090916372.jpg,DCIM/plot_n_20250208090927016.jpg,TRUE,11,5,0.5,0.5
18,SM,small,0.8–1.0,1,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,154_T1_JC_20250717,NA,1,NA,NA,1,1,1,1,Repelent,DCIM/context_n20250208092129738.jpg,DCIM/context_e20250208092121582.jpg,DCIM/context_s20250208092112043.jpg,DCIM/context_w20250208092103490.jpg,2025-02-08T09:19:51Z,15.54945398,49.18932235,DCIM/plot_e_20250208091831190.jpg,DCIM/plot_n_20250208091840662.jpg,TRUE,11,5,0.9,0.9
13,BK,small,0.4–0.6,1,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,154_T1_JC_20250717,NA,1,NA,NA,1,1,1,1,Repelent,DCIM/context_n20250208092129738.jpg,DCIM/context_e20250208092121582.jpg,DCIM/context_s20250208092112043.jpg,DCIM/context_w20250208092103490.jpg,2025-02-08T09:19:51Z,15.54945398,49.18932235,DCIM/plot_e_20250208091831190.jpg,DCIM/plot_n_20250208091840662.jpg,TRUE,11,5,0.5,0.5
18,SM,small,1.3–2.0,2,NA,1,2,100,1,olistení,NA,NA,0,80-100,1,2,80-100,NA,0,NA,NA,NA,NA,NA,NA,Celý suchý jedinec,155_T1_JC_20250717,NA,1,NA,NA,NA,0,NA,0,NA,DCIM/context_n20250208093101240.jpg,DCIM/context_e20250208093054525.jpg,DCIM/context_s20250208093039975.jpg,DCIM/context_w20250208093028594.jpg,2025-02-08T09:29:21Z,15.54940298,49.18895613,DCIM/plot_e_20250208092626229.jpg,DCIM/plot_n_20250208092631959.jpg,TRUE,11,5,1.7,1.7
7,OL,small,0.6–0.8,1,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,201_T2_AH_20250827,1,1,NA,NA,1,NA,1,1,Vr ožnutá,DCIM/context_n20250515115431900.jpg,DCIM/context_e20250515115422143.jpg,DCIM/context_s20250515115411953.jpg,DCIM/context_w20250515115355680.jpg,2025-05-15T11:51:43Z,15.84549772,49.60450631,DCIM/plot_e_20250515114106834.jpg,DCIM/plot_n_20250515114153262.jpg,TRUE,12,5,0.7,0.7
10,BR,small,NA,1,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,201_T2_AH_20250827,1,1,NA,NA,1,NA,1,1,Vr ožnutá,DCIM/context_n20250515115431900.jpg,DCIM/context_e20250515115422143.jpg,DCIM/context_s20250515115411953.jpg,DCIM/context_w20250515115355680.jpg,2025-05-15T11:51:43Z,15.84549772,49.60450631,DCIM/plot_e_20250515114106834.jpg,DCIM/plot_n_20250515114153262.jpg,TRUE,12,5,NA,NA
28,VRX,small,1.3–2.0,1,NA,1,1,100,1,kmen,chybajuci,NA,1,NA,NA,0,NA,stare,1,mechanizace,80-100,NA,NA,NA,NA,NA,201_T2_AH_20250827,1,1,NA,NA,1,NA,1,1,Vr ožnutá,DCIM/context_n20250515115431900.jpg,DCIM/context_e20250515115422143.jpg,DCIM/context_s20250515115411953.jpg,DCIM/context_w20250515115355680.jpg,2025-05-15T11:51:43Z,15.84549772,49.60450631,DCIM/plot_e_20250515114106834.jpg,DCIM/plot_n_20250515114153262.jpg,TRUE,12,5,1.7,1.7
13,BK,small,0.8–1.0,2,NA,1,1,50,1,kmen,NA,NA,0,NA,NA,0,NA,stare,1,mechanizace,0-20,NA,NA,NA,NA,NA,202_T2_AH_20250827,NA,1,NA,0,1,NA,1,1,NA,DCIM/context_n20250515121143809.jpg,DCIM/context_e20250515121134089.jpg,DCIM/context_s20250515121124860.jpg,DCIM/context_w20250515121114239.jpg,2025-05-15T12:10:07Z,15.84552227,49.60467807,DCIM/plot_e_20250515115708159.jpg,DCIM/plot_n_20250515115720889.jpg,TRUE,12,5,0.9,0.9
10,BR,small,0.4–0.6,2,NA,1,2,100,1,olistení,NA,NA,0,0-20,2,3,0-20,stare,1,mechanizace,80-100,NA,NA,NA,NA,NA,202_T2_AH_20250827,NA,1,NA,0,1,NA,1,1,NA,DCIM/context_n20250515121143809.jpg,DCIM/context_e20250515121134089.jpg,DCIM/context_s20250515121124860.jpg,DCIM/context_w20250515121114239.jpg,2025-05-15T12:10:07Z,15.84552227,49.60467807,DCIM/plot_e_20250515115708159.jpg,DCIM/plot_n_20250515115720889.jpg,TRUE,12,5,0.5,0.5
18,SM,small,1.3–2.0,2,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,203_T2_AH_20250827,0,1,NA,NA,1,NA,1,1,NA,DCIM/context_n20250515124154690.jpg,DCIM/context_e20250515124145585.jpg,DCIM/context_s20250515124124401.jpg,DCIM/context_w20250515124112372.jpg,2025-05-15T12:40:02Z,15.84776919,49.60258259,DCIM/plot_e_20250515123901825.jpg,DCIM/plot_n_20250515123913251.jpg,TRUE,13,5,1.7,1.7
18,SM,small,1.0–1.3,1,NA,1,1,100,1,olistení,NA,NA,0,0-20,NA,1,80-100,NA,0,NA,NA,NA,NA,NA,NA,Mráz SM,204_T2_AH_20250827,NA,1,NA,NA,1,NA,1,1,NA,DCIM/context_n20250515125329056.jpg,DCIM/context_e20250515125316895.jpg,DCIM/context_s20250515125303983.jpg,DCIM/context_w20250515125252298.jpg,2025-05-15T12:51:46Z,15.84802089,49.60238757,DCIM/plot_e_20250515124634092.jpg,DCIM/plot_n_20250515124649263.jpg,TRUE,13,5,1.2,1.2
18,SM,small,0.4–0.6,1,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,205_T2_AH_20250827,1,1,NA,NA,1,NA,1,0,NA,DCIM/context_n20250515130122610.jpg,DCIM/context_e20250515130113723.jpg,DCIM/context_s20250515130100943.jpg,DCIM/context_w20250515130048830.jpg,2025-05-15T12:59:28Z,15.84745553,49.60240776,DCIM/plot_e_20250515125815158.jpg,DCIM/plot_n_20250515125831497.jpg,TRUE,13,5,0.5,0.5
24,DB,small,0.4–0.6,2,NA,1,1,50,1,terminal,chybajuci,NA,1,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,206_T2_AH_20250827,0,1,1,NA,NA,NA,1,1,NA,DCIM/context_n20250520090237778.jpg,DCIM/context_e20250520090229777.jpg,DCIM/context_s20250520090220019.jpg,DCIM/context_w20250520090207206.jpg,2025-05-20T09:00:59Z,15.79079279,49.81972013,DCIM/plot_e_20250520085404781.jpg,DCIM/plot_n_20250520085416791.jpg,TRUE,14,5,0.5,0.5
18,SM,small,0.4–0.6,14,NA,1,8,57.14285714285714,1,olistení,NA,NA,0,0-20,7,8,80-100,NA,0,NA,NA,NA,NA,NA,NA,Mráz SM,206_T2_AH_20250827,0,1,1,NA,NA,NA,1,1,NA,DCIM/context_n20250520090237778.jpg,DCIM/context_e20250520090229777.jpg,DCIM/context_s20250520090220019.jpg,DCIM/context_w20250520090207206.jpg,2025-05-20T09:00:59Z,15.79079279,49.81972013,DCIM/plot_e_20250520085404781.jpg,DCIM/plot_n_20250520085416791.jpg,TRUE,14,5,0.5,0.5
1,JD,small,0.2–0.4,1,NA,1,1,100,1,olistení,odumrety,NA,1,0-20,NA,1,80-100,NA,0,NA,NA,NA,NA,Mráz,NA,Mráz,207_T2_AH_20250827,NA,1,1,NA,NA,NA,1,1,NA,DCIM/context_n20250520091942622.jpg,DCIM/context_e20250520091933048.jpg,DCIM/context_s20250520091924478.jpg,DCIM/context_w20250520091913825.jpg,2025-05-20T09:18:17Z,15.79050332,49.81973467,DCIM/plot_e_20250520090753870.jpg,DCIM/plot_n_20250520090804846.jpg,TRUE,14,5,0.3,0.3
18,SM,small,0.2–0.4,3,NA,1,3,100,1,terminal,chybajuci,2,3,NA,NA,0,NA,NA,0,NA,NA,NA,NA,Zvěř,NA,NA,207_T2_AH_20250827,NA,1,1,NA,NA,NA,1,1,NA,DCIM/context_n20250520091942622.jpg,DCIM/context_e20250520091933048.jpg,DCIM/context_s20250520091924478.jpg,DCIM/context_w20250520091913825.jpg,2025-05-20T09:18:17Z,15.79050332,49.81973467,DCIM/plot_e_20250520090753870.jpg,DCIM/plot_n_20250520090804846.jpg,TRUE,14,5,0.3,0.3
24,DB,small,0.6–0.8,3,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,207_T2_AH_20250827,NA,1,1,NA,NA,NA,1,1,NA,DCIM/context_n20250520091942622.jpg,DCIM/context_e20250520091933048.jpg,DCIM/context_s20250520091924478.jpg,DCIM/context_w20250520091913825.jpg,2025-05-20T09:18:17Z,15.79050332,49.81973467,DCIM/plot_e_20250520090753870.jpg,DCIM/plot_n_20250520090804846.jpg,TRUE,14,5,0.7,0.7
24,DB,small,0.6–0.8,1,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,208_T2_AH_20250827,NA,1,1,1,NA,NA,1,1,NA,DCIM/context_n20250520094400110.jpg,DCIM/context_e20250520094323086.jpg,DCIM/context_s20250520094350736.jpg,DCIM/context_w20250520094304744.jpg,2025-05-20T09:42:18Z,15.79080459,49.81990062,DCIM/plot_e_20250520092756556.jpg,DCIM/plot_n_20250520092816454.jpg,TRUE,14,5,0.7,0.7
1,JD,small,0.2–0.4,1,NA,1,1,100,1,olistení,zivy,NA,1,0-20,NA,1,80-100,NA,0,mechanizace,80-100,NA,NA,NA,Ožnut,Mráz,208_T2_AH_20250827,NA,1,1,1,NA,NA,1,1,NA,DCIM/context_n20250520094400110.jpg,DCIM/context_e20250520094323086.jpg,DCIM/context_s20250520094350736.jpg,DCIM/context_w20250520094304744.jpg,2025-05-20T09:42:18Z,15.79080459,49.81990062,DCIM/plot_e_20250520092756556.jpg,DCIM/plot_n_20250520092816454.jpg,TRUE,14,5,0.3,0.3
10,BR,small,0.6–0.8,1,NA,1,1,100,1,olistení,NA,NA,0,60-80,NA,1,20-40,stare,1,mechanizace,80-100,NA,NA,NA,Ožnut,NA,208_T2_AH_20250827,NA,1,1,1,NA,NA,1,1,NA,DCIM/context_n20250520094400110.jpg,DCIM/context_e20250520094323086.jpg,DCIM/context_s20250520094350736.jpg,DCIM/context_w20250520094304744.jpg,2025-05-20T09:42:18Z,15.79080459,49.81990062,DCIM/plot_e_20250520092756556.jpg,DCIM/plot_n_20250520092816454.jpg,TRUE,14,5,0.7,0.7
24,DB,small,0.6–0.8,4,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,210_T2_AH_20250827,NA,1,1,NA,1,NA,1,1,NA,DCIM/context_n20250520095856560.jpg,DCIM/context_e20250520095848124.jpg,DCIM/context_s20250520095840874.jpg,DCIM/context_w20250520095830808.jpg,2025-05-20T09:57:32Z,15.7907566,49.81954229,DCIM/plot_e_20250520095549713.jpg,DCIM/plot_n_20250520095600687.jpg,TRUE,14,5,0.7,0.7
10,BR,small,1.3–2.0,1,NA,1,1,100,1,olistení,NA,NA,0,0-20,NA,1,0-20,NA,0,NA,NA,NA,NA,NA,NA,NA,212_T2_AH_20250827,NA,1,1,NA,NA,NA,1,1,NA,DCIM/context_n20250520103759341.jpg,DCIM/context_e20250520103750718.jpg,DCIM/context_s20250520103742766.jpg,DCIM/context_w20250520103728224.jpg,2025-05-20T10:36:30Z,15.79297077,49.81708213,DCIM/plot_e_20250520103026985.jpg,DCIM/plot_n_20250520103044261.jpg,TRUE,15,5,1.7,1.7
18,SM,small,0.2–0.4,2,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,212_T2_AH_20250827,NA,1,1,NA,NA,NA,1,1,NA,DCIM/context_n20250520103759341.jpg,DCIM/context_e20250520103750718.jpg,DCIM/context_s20250520103742766.jpg,DCIM/context_w20250520103728224.jpg,2025-05-20T10:36:30Z,15.79297077,49.81708213,DCIM/plot_e_20250520103026985.jpg,DCIM/plot_n_20250520103044261.jpg,TRUE,15,5,0.3,0.3
24,DB,small,0.6–0.8,1,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,212_T2_AH_20250827,NA,1,1,NA,NA,NA,1,1,NA,DCIM/context_n20250520103759341.jpg,DCIM/context_e20250520103750718.jpg,DCIM/context_s20250520103742766.jpg,DCIM/context_w20250520103728224.jpg,2025-05-20T10:36:30Z,15.79297077,49.81708213,DCIM/plot_e_20250520103026985.jpg,DCIM/plot_n_20250520103044261.jpg,TRUE,15,5,0.7,0.7
30,JR,small,0.2–0.4,1,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,212_T2_AH_20250827,NA,1,1,NA,NA,NA,1,1,NA,DCIM/context_n20250520103759341.jpg,DCIM/context_e20250520103750718.jpg,DCIM/context_s20250520103742766.jpg,DCIM/context_w20250520103728224.jpg,2025-05-20T10:36:30Z,15.79297077,49.81708213,DCIM/plot_e_20250520103026985.jpg,DCIM/plot_n_20250520103044261.jpg,TRUE,15,5,0.3,0.3
24,DB,small,0.6–0.8,1,NA,1,1,100,1,olistení,NA,NA,0,80-100,NA,1,80-100,NA,0,NA,NA,NA,NA,NA,NA,Mráz,213_T2_AH_20250827,1,NA,1,NA,NA,NA,1,1,NA,DCIM/context_n20250520105442431.jpg,DCIM/context_e20250520105432541.jpg,DCIM/context_s20250520105422883.jpg,DCIM/context_w20250520105414315.jpg,2025-05-20T10:53:25Z,15.79299443,49.817264110000004,DCIM/plot_e_20250520104354440.jpg,DCIM/plot_n_20250520104411512.jpg,TRUE,15,5,0.7,0.7
13,BK,small,0.4–0.6,1,NA,1,1,100,1,olistení,NA,NA,0,80-100,NA,1,80-100,NA,0,NA,NA,NA,NA,NA,NA,Mráz,213_T2_AH_20250827,1,NA,1,NA,NA,NA,1,1,NA,DCIM/context_n20250520105442431.jpg,DCIM/context_e20250520105432541.jpg,DCIM/context_s20250520105422883.jpg,DCIM/context_w20250520105414315.jpg,2025-05-20T10:53:25Z,15.79299443,49.817264110000004,DCIM/plot_e_20250520104354440.jpg,DCIM/plot_n_20250520104411512.jpg,TRUE,15,5,0.5,0.5
10,BR,small,0.2–0.4,2,NA,1,1,50,1,olistení,NA,NA,0,NA,NA,0,NA,stare,1,mechanizace,80-100,>30,NA,NA,Ožnut,NA,213_T2_AH_20250827,1,NA,1,NA,NA,NA,1,1,NA,DCIM/context_n20250520105442431.jpg,DCIM/context_e20250520105432541.jpg,DCIM/context_s20250520105422883.jpg,DCIM/context_w20250520105414315.jpg,2025-05-20T10:53:25Z,15.79299443,49.817264110000004,DCIM/plot_e_20250520104354440.jpg,DCIM/plot_n_20250520104411512.jpg,TRUE,15,5,0.3,0.3
24,DB,small,0.6–0.8,2,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,214_T2_AH_20250827,NA,1,1,NA,NA,NA,1,1,NA,DCIM/context_n20250520110815041.jpg,DCIM/context_e20250520110808342.jpg,DCIM/context_s20250520110800891.jpg,DCIM/context_w20250520110754045.jpg,2025-05-20T11:07:17Z,15.79269437,49.81709851,DCIM/plot_e_20250520110056611.jpg,DCIM/plot_n_20250520110109502.jpg,TRUE,15,5,0.7,0.7
13,BK,small,0.6–0.8,2,NA,1,2,100,1,olistení,NA,NA,0,60-80,2,3,80-100,NA,0,NA,NA,NA,NA,NA,NA,Mráz,214_T2_AH_20250827,NA,1,1,NA,NA,NA,1,1,NA,DCIM/context_n20250520110815041.jpg,DCIM/context_e20250520110808342.jpg,DCIM/context_s20250520110800891.jpg,DCIM/context_w20250520110754045.jpg,2025-05-20T11:07:17Z,15.79269437,49.81709851,DCIM/plot_e_20250520110056611.jpg,DCIM/plot_n_20250520110109502.jpg,TRUE,15,5,0.7,0.7
10,BR,small,1.3–2.0,2,NA,1,2,100,1,olistení,NA,NA,0,0-20,2,3,0-20,NA,0,NA,NA,NA,NA,NA,NA,NA,214_T2_AH_20250827,NA,1,1,NA,NA,NA,1,1,NA,DCIM/context_n20250520110815041.jpg,DCIM/context_e20250520110808342.jpg,DCIM/context_s20250520110800891.jpg,DCIM/context_w20250520110754045.jpg,2025-05-20T11:07:17Z,15.79269437,49.81709851,DCIM/plot_e_20250520110056611.jpg,DCIM/plot_n_20250520110109502.jpg,TRUE,15,5,1.7,1.7
24,DB,small,0.6–0.8,1,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,215_T2_AH_20250827,NA,1,1,1,1,NA,1,1,NA,DCIM/context_n20250520112122582.jpg,DCIM/context_e20250520112115614.jpg,DCIM/context_s20250520112109082.jpg,DCIM/context_w20250520112103211.jpg,2025-05-20T11:20:21Z,15.79324757,49.81707383,DCIM/plot_e_20250520111605726.jpg,DCIM/plot_n_20250520111620998.jpg,TRUE,15,5,0.7,0.7
13,BK,small,0.4–0.6,2,NA,1,2,100,1,olistení,NA,NA,0,80-100,2,3,80-100,NA,0,NA,NA,NA,NA,NA,NA,Mráz,215_T2_AH_20250827,NA,1,1,1,1,NA,1,1,NA,DCIM/context_n20250520112122582.jpg,DCIM/context_e20250520112115614.jpg,DCIM/context_s20250520112109082.jpg,DCIM/context_w20250520112103211.jpg,2025-05-20T11:20:21Z,15.79324757,49.81707383,DCIM/plot_e_20250520111605726.jpg,DCIM/plot_n_20250520111620998.jpg,TRUE,15,5,0.5,0.5
